estado,codigo,descricao,populacao
PE,08305,Jupi,14.525
PE,08404,Jurema,15.171
PE,08453,Lagoa do Carro,17.454
PE,08503,Lagoa do Itaenga,21.276
PE,08602,Lagoa do Ouro,12.865
PE,08701,Lagoa dos Gatos,16.161
PE,08750,Lagoa Grande,24.757
PE,08800,Lajedo,39.240
PE,08909,Limoeiro,56.269
PE,09006,Macaparana,25.011
PE,09105,Machados,15.313
PE,09154,Manari,20.302
PE,09204,Maraial,11.711
PE,09303,Mirandiba,15.098
PE,14303,Moreilândia,11.242
PE,09402,Moreno,61.016
PE,09501,Nazaré da Mata,32.064
PE,09600,Olinda,389.494
PE,09709,Orobó,23.663
PE,09808,Orocó,14.445
PE,09907,Ouricuri,67.676
PE,10004,Palmares,62.300
PE,10103,Palmeirina,7.969
PE,10202,Panelas,26.464
PE,10301,Paranatama,11.357
PE,10400,Parnamirim,21.193
PE,10509,Passira,28.982
PE,10608,Paudalho,55.028
PE,10707,Paulista,322.730
PE,10806,Pedra,22.401
PE,10905,Pesqueira,66.153
PE,11002,Petrolândia,35.342
PE,11101,Petrolina,331.951
PE,11200,Poção,11.265
PE,11309,Pombos,26.841
PE,11408,Primavera,14.509
PE,11507,Quipapá,25.536
PE,11533,Quixaba,6.823
PE,11606,Recife,1.617.183
PE,11705,Riacho das Almas,20.177
PE,11804,Ribeirão,46.659
PE,11903,Rio Formoso,23.181
PE,12000,Sairé,10.437
PE,12109,Salgadinho,10.423
PE,12208,Salgueiro,59.769
PE,12307,Saloá,15.742
PE,12406,Sanharó,25.047
PE,12455,Santa Cruz,14.857
PE,12471,Santa Cruz da Baixa Verde,12.375
PE,12505,Santa Cruz do Capibaribe,101.485
PE,12554,Santa Filomena,14.172
PE,12604,Santa Maria da Boa Vista,41.293
PE,12703,Santa Maria do Cambucá,13.826
PE,12802,Santa Terezinha,11.627
PE,12901,São Benedito do Sul,15.305
PE,13008,São Bento do Una,57.659
PE,13107,São Caitano,36.763
PE,13206,São João,22.403
PE,13305,São Joaquim do Monte,21.171
PE,13404,São José da Coroa Grande,20.335
PE,13503,São José do Belmonte,33.677
PE,13602,São José do Egito,33.365
PE,13701,São Lourenço da Mata,110.264
PE,13800,São Vicente Ferrer,17.763
PE,13909,Serra Talhada,84.352
PE,14006,Serrita,19.017
PE,14105,Sertânia,35.367
PE,14204,Sirinhaém,44.187
PE,14402,Solidão,5.949
PE,14501,Surubim,63.166
PE,14600,Tabira,27.958
PE,14709,Tacaimbó,12.891
PE,14808,Tacaratu,24.626
PE,14857,Tamandaré,22.591
PE,15003,Taquaritinga do Norte,27.592
PE,15102,Terezinha,7.057
PE,15201,Terra Nova,10.185
PE,15300,Timbaúba,53.581
PE,15409,Toritama,42.123
PE,15508,Tracunhaém,13.596
PE,15607,Trindade,29.519
PE,15706,Triunfo,15.250
PE,15805,Tupanatinga,26.454
PE,15904,Tuparetama,8.149
PE,16001,Venturosa,17.870
PE,16100,Verdejante,9.450
PE,16183,Vertente do Lério,7.746
PE,16209,Vertentes,19.976
PE,16308,Vicência,32.157
PE,16407,Vitória de Santo Antão,135.805
PE,16506,Xexéu,14.584
AL,00102,Água Branca,20.434
AL,00201,Anadia,17.847
AL,00300,Arapiraca,231.053
AL,00409,Atalaia,47.298
AL,00508,Barra de Santo Antônio,15.742
AL,00607,Barra de São Miguel,8.266
AL,00706,Batalha,18.496
AL,00805,Belém,4.585
AL,00904,Belo Monte,6.775
AL,01001,Boca da Mata,27.399
AL,01100,Branquinha,10.745
AL,01209,Cacimbinhas,10.818
AL,01308,Cajueiro,21.355
AL,01357,Campestre,6.978
AL,01407,Campo Alegre,56.430
AL,01506,Campo Grande,9.664
AL,01605,Canapi,17.976
AL,01704,Capela,17.507
AL,01803,Carneiros,8.969
AL,01902,Chã Preta,7.421
AL,02009,Coité do Nóia,10.992
AL,02108,Colônia Leopoldina,21.636
AL,02207,Coqueiro Seco,5.870
AL,02306,Coruripe,56.631
AL,02355,Craíbas,24.288
AL,02405,Delmiro Gouveia,51.997
AL,02504,Dois Riachos,11.224
AL,02553,Estrela de Alagoas,18.306
AL,02603,Feira Grande,22.432
AL,02702,Feliz Deserto,4.746
AL,02801,Flexeiras,12.917
AL,02900,Girau do Ponciano,40.519
AL,03007,Ibateguara,15.803
AL,03106,Igaci,26.041
AL,03205,Igreja Nova,24.575
AL,03304,Inhapi,18.621
AL,03403,Jacaré dos Homens,5.429
AL,03502,Jacuípe,7.162
AL,03601,Japaratinga,8.350
AL,03700,Jaramataia,5.695
AL,03759,Jequiá da Praia,11.869
AL,03809,Joaquim Gomes,24.061
AL,03908,Jundiá,4.269
AL,04005,Junqueiro,25.084
AL,04104,Lagoa da Canoa,18.343
AL,04203,Limoeiro de Anadia,28.621
AL,04302,Maceió,1.013.773
AL,04401,Major Isidoro,20.047
AL,04906,Mar Vermelho,3.622
AL,04500,Maragogi,32.171
AL,04609,Maravilha,9.770
AL,04708,Marechal Deodoro,51.132
AL,04807,Maribondo,13.665
AL,05002,Mata Grande,25.590
AL,05101,Matriz de Camaragibe,25.008
AL,05200,Messias,17.576
AL,05309,Minador do Negrão,5.425
AL,05408,Monteirópolis,7.241
AL,05507,Murici,28.335
AL,05606,Novo Lino,12.643
AL,05705,Olho d'Água das Flores,21.641
AL,05804,Olho d'Água do Casado,9.298
AL,05903,Olho d'Água Grande,5.178
AL,06000,Olivença,11.688
AL,06109,Ouro Branco,11.537
AL,06208,Palestina,5.004
AL,06307,Palmeira dos Índios,73.878
AL,06406,Pão de Açúcar,24.878
AL,06422,Pariconha,10.601
AL,06448,Paripueira,12.887
AL,06505,Passo de Camaragibe,15.419
AL,06604,Paulo Jacinto,7.682
AL,06703,Penedo,64.074
AL,06802,Piaçabuçu,18.011
AL,06901,Pilar,35.295
AL,07008,Pindoba,2.956
AL,07107,Piranhas,24.950
AL,07206,Poço das Trincheiras,14.493
AL,07305,Porto Calvo,27.288
AL,07404,Porto de Pedras,8.151
AL,07503,Porto Real do Colégio,20.205
AL,07602,Quebrangulo,11.592
AL,07701,Rio Largo,75.645
AL,07800,Roteiro,6.803
AL,07909,Santa Luzia do Norte,7.325
AL,08006,Santana do Ipanema,47.820
AL,08105,Santana do Mundaú,11.009
AL,08204,São Brás,7.034
AL,08303,São José da Laje,24.048
AL,08402,São José da Tapera,32.271
AL,08501,São Luís do Quitunde,34.623
AL,08600,São Miguel dos Campos,60.539
AL,08709,São Miguel dos Milagres,7.876
AL,08808,São Sebastião,34.211
AL,08907,Satuba,13.381
AL,08956,Senador Rui Palmeira,13.909
AL,09004,Tanque d'Arca,6.319
AL,09103,Taquarana,19.980
AL,09152,Teotônio Vilela,44.169
AL,09202,Traipu,27.798
AL,09301,União dos Palmares,66.017
AL,09400,Viçosa,26.212
SE,00100,Amparo de São Francisco,2.374
SE,00209,Aquidabã,21.312
SE,00308,Aracaju,632.744
SE,00407,Arauá,10.574
SE,00506,Areia Branca,18.164
SE,00605,Barra dos Coqueiros,28.677
SE,00670,Boquim,26.750
SE,00704,Brejo Grande,8.218
SE,01009,Campo do Brito,17.858
SE,01108,Canhoba,4.057
SE,01207,Canindé de São Francisco,28.279
SE,01306,Capela,33.374
SE,01405,Carira,21.484
SE,01504,Carmópolis,15.622
SE,01603,Cedro de São João,5.890
SE,01702,Cristinápolis,17.911
SE,01900,Cumbe,3.985
SE,02007,Divina Pastora,4.890
SE,02106,Estância,68.405
SE,02205,Feira Nova,5.573
SE,02304,Frei Paulo,15.047
SE,02403,Gararu,11.724
SE,02502,General Maynard,3.231
SE,02601,Gracho Cardoso,5.848
SE,02700,Ilha das Flores,8.597
SE,02809,Indiaroba,17.385
SE,02908,Itabaiana,93.572
SE,03005,Itabaianinha,41.404
SE,03104,Itabi,5.017
SE,03203,Itaporanga d'Ajuda,33.317
SE,03302,Japaratuba,18.288
SE,03401,Japoatã,13.245
SE,03500,Lagarto,102.257
SE,03609,Laranjeiras,29.130
SE,03708,Macambira,6.824
SE,03807,Malhada dos Bois,3.653
SE,03906,Malhador,12.598
SE,04003,Maruim,17.151
SE,04102,Moita Bonita,11.395
SE,04201,Monte Alegre de Sergipe,14.853
SE,04300,Muribeca,7.642
SE,04409,Neópolis,18.958
SE,04458,Nossa Senhora Aparecida,8.830
SE,04508,Nossa Senhora da Glória,35.726
SE,04607,Nossa Senhora das Dores,26.240
SE,04706,Nossa Senhora de Lourdes,6.494
SE,04805,Nossa Senhora do Socorro,177.344
SE,04904,Pacatuba,14.164
SE,05000,Pedra Mole,3.199
SE,05109,Pedrinhas,9.449
SE,05208,Pinhão,6.440
SE,05307,Pirambu,9.063
SE,05406,Poço Redondo,33.757
SE,05505,Poço Verde,23.416
SE,05604,Porto da Folha,28.492
SE,05703,Propriá,29.655
SE,05802,Riachão do Dantas,19.976
SE,05901,Riachuelo,10.033
SE,06008,Ribeirópolis,18.362
